,expert_returns,dagger_returns_0,dagger_returns_1,dagger_returns_2,dagger_returns_3,dagger_returns_4,dagger_returns_5,dagger_returns_6,dagger_returns_7,dagger_returns_8,dagger_returns_9,dagger_returns_10,dagger_returns_11,dagger_returns_12,dagger_returns_13,dagger_returns_14,dagger_returns_15,dagger_returns_16,dagger_returns_17,dagger_returns_18,dagger_returns_19
10,3775.687128356173,348.1824053451494,1140.2430808739273,3033.2779710816426,822.5807676139564,1300.0659567536939,3772.268469682817,859.9469601072984,3772.3063298287175,488.09987006250805,930.2217898761368,802.624300834539,3794.9585637193654,1034.744082508268,443.2971797829227,770.5862594830112,880.0789834932556,741.9226042689039,773.0410816095963,453.0962617928304,468.5154247230816
11,3776.682132929346,340.867161820287,1165.8526675244013,3291.2411943753054,1012.0501195943802,1345.1820201784703,3786.78724176048,1088.5902090315356,3774.8600023077383,995.714401355402,911.9432824456338,934.0064274161504,2115.6303987020874,1033.4431859919894,1457.829888734043,870.4442283154226,777.1807105512659,429.2365995069648,767.6844599909219,455.44376769151484,459.55485195362127
12,3781.9203752897715,348.5337959183744,1223.9863197243137,2556.732433474154,824.9950411672384,1536.5105319725465,3758.6938223737443,1070.0748294756895,2926.7735874889513,990.1907181128742,925.6509524307454,946.7998251652634,1342.6558254970048,1050.2579142255124,1102.4891721233068,858.0675651113904,935.1797965354705,428.9344794840423,836.7521017831353,456.56648057298196,755.4405484610852
13,3777.8490857615698,349.5658510713944,912.9482560400323,3356.304051007704,1005.1772975927873,1472.6388840372472,3778.2896317716113,1080.7556777524053,1736.224735801935,970.6397429114703,914.7309132355771,797.5856500760873,3794.397163046677,994.8020884241498,1753.1176546944175,887.3698987283686,780.5100806446173,430.41614451873727,781.451885304399,460.23094830349294,765.9030338204689
14,3780.014282359729,347.50159015599684,1220.184838672652,3306.8151332157922,988.5091248619166,1478.9232921686105,3211.638667180099,1097.202618865351,3772.0557949086165,480.88881892496545,929.5684481086765,951.6577178371854,3136.502857881977,1002.1823028318639,443.5190458448515,766.4869135808538,936.4123608460453,735.2886894790869,771.3348173595566,460.83485240127766,467.6165506086907
15,3783.806777125703,351.8616937855794,2020.1687555937804,2161.2323820947922,861.3189807027093,2083.712371898651,3794.9436583755573,1050.8143550132124,2657.965992001714,1900.3071568749465,929.3696472636834,934.1377488697161,3791.824209723147,1020.0288291823405,437.9042266022468,769.5279920062796,917.1718487339378,734.644150057227,766.1916681692744,463.07062060163713,764.7334682239627
16,3779.884661946959,350.07801562651696,1103.8947082718626,2558.077677743975,720.7390028759754,1740.7572889083813,2858.08385004484,1081.1849148771105,3781.441377438685,483.5031440610928,930.98625864021,940.2087812594491,1353.121043965298,1045.9369165929104,1398.393847587994,887.9110824633325,923.794390669433,427.5062522735455,840.1816819891036,464.06853252991885,468.6245235968965
17,3776.8738841054137,343.30892954358956,1192.733194986907,3285.2310149341233,971.6178447696352,1712.274221342754,3066.50682400133,928.5569941905305,3746.8264344257595,1906.2261592363736,932.8822891744994,943.8444862769325,2379.4580150166794,1018.7480059385708,440.1210807934287,871.2275683986063,774.9808070154203,435.6857287030975,761.873406214734,467.2241364717352,465.20337461373424
18,3782.907069603288,350.9586196877777,2042.5279153436757,1901.1091554814866,977.5317951303156,1969.0279210465937,2516.2262723473946,1070.4222207143864,3779.530759171881,430.82452104965495,924.5089580039617,800.8867433671769,3126.021955966299,1015.7944197568173,1890.7883101330588,856.9734814773653,781.1564492314797,431.91089608259324,780.6292116927026,460.3006295103632,457.7364565471446
19,3772.3107894354966,346.9721775411573,721.1551145554898,3228.6177883368364,715.8905195833297,1415.9184331272438,3791.744733275462,1092.3813082598942,3778.9456287067646,999.4972345547245,923.7727000532528,934.1196776503772,2729.8630394725715,1029.534715841633,441.3689068778833,762.8904074976651,780.0323773717372,428.8666479390421,840.2111289585223,457.0323629452176,464.26364147798046
